index,topic_idx,0,1,2,3,4,5,6
45654,2,0.11555466800928116,0.13150183856487274,0.49250179529190063,0.08100275695323944,0.08046159893274307,0.03499026969075203,0.06398706138134003
45655,3,0.004705729894340038,0.013796761631965637,0.028141075745224953,0.9313367009162903,0.0079390499740839,0.0054768528789281845,0.0086037777364254
45656,2,0.1339816302061081,0.06805143505334854,0.556573212146759,0.07930491864681244,0.04488103836774826,0.0739896297454834,0.04321815446019173
45657,2,0.15751273930072784,0.05199847370386124,0.5981285572052002,0.11631814390420914,0.042827777564525604,0.018334703519940376,0.014879624359309673
45658,3,1.3499947272066493e-05,6.863361249997979e-06,2.2284017177298665e-05,0.99994295835495,6.7067276177112944e-06,3.711538056450081e-06,3.933503649022896e-06
45659,2,0.08640964329242706,0.018159862607717514,0.5482301712036133,0.17597463726997375,0.07282403856515884,0.05153166502714157,0.04687001556158066
45660,5,0.003836314659565687,0.006454098038375378,0.01619899645447731,0.013535025529563427,0.022148624062538147,0.9321053624153137,0.005721604451537132
45661,3,0.00839463621377945,0.008818309754133224,0.03240733593702316,0.9232444763183594,0.009876083582639694,0.007362802978605032,0.009896383620798588
45662,4,0.016240790486335754,0.019015422090888023,0.006876225583255291,0.0012107210932299495,0.911150336265564,0.0005745657254010439,0.04493188112974167
45663,1,0.004473940469324589,0.6226342916488647,0.012073586694896221,0.019788090139627457,0.31356948614120483,0.009399890899658203,0.018060697242617607
45664,4,0.010981271974742413,0.016524458304047585,0.20340374112129211,0.05488813668489456,0.5243064761161804,0.013747768476605415,0.17614811658859253
45665,6,0.0016775637632235885,0.0020928282756358385,0.004751043859869242,0.0022005317732691765,0.0015585545916110277,0.0011787827825173736,0.986540675163269
45666,4,9.099020098801702e-05,0.00020591642532963306,0.0005324421217665076,6.174039299366996e-05,0.9985980987548828,0.00013330978981684893,0.0003774662618525326
45667,2,0.3204554617404938,0.21850809454917908,0.32817402482032776,0.026155125349760056,0.005332825239747763,0.09853160381317139,0.0028428516816347837
45668,6,2.9645390895893797e-05,2.248745659017004e-05,0.0003111906989943236,1.006903221423272e-05,0.0017329843249171972,9.50947796809487e-05,0.9977985620498657
45669,1,0.00879612471908331,0.9875122308731079,0.0020376855973154306,0.00014715056749992073,0.0006293797050602734,0.00038019768544472754,0.0004972651368007064
45670,3,0.010225655511021614,0.04732736572623253,0.089633047580719,0.5474985837936401,0.06152790039777756,0.004957851488143206,0.23882956802845
45671,2,7.360219751717523e-05,7.860035111662e-05,0.9987139701843262,0.0008927270537242293,0.00011260807514190674,4.5411336031975225e-05,8.310949488077313e-05
45672,4,0.008928134106099606,0.3853803277015686,0.020909283310174942,0.018609680235385895,0.5468688011169434,0.0071667334996163845,0.01213704515248537
45673,4,0.013586118817329407,0.022511977702379227,0.07071603089570999,0.025134067982435226,0.825137734413147,0.020501229912042618,0.022412888705730438
45674,4,0.0012183199869468808,0.0023804325610399246,0.009870419278740883,0.0030312342569231987,0.9806417226791382,0.001228740205988288,0.0016290831845253706
45675,4,0.004909009672701359,0.010943442583084106,0.39257916808128357,0.009717622771859169,0.5698761940002441,0.007763572037220001,0.004211005754768848
45676,0,0.5638648271560669,0.02554776892066002,0.1346319168806076,0.08319952338933945,0.16537229716777802,0.019284557551145554,0.008099138736724854
45677,3,0.16266854107379913,0.019884595647454262,0.12139318138360977,0.6590030789375305,0.010581678710877895,0.012869307771325111,0.013599594123661518
45678,0,0.979081928730011,0.008553775027394295,0.003238122444599867,0.0013669971376657486,0.004193470813333988,0.0017492270562797785,0.0018164232606068254
45679,3,0.00027982014580629766,0.0009864636231213808,0.0019778145942837,0.9960222244262695,0.0002256619482068345,0.00027098896680399776,0.00023696311109233648
45680,6,0.014771200716495514,0.02776927314698696,0.10460905730724335,0.0405719056725502,0.032218366861343384,0.024866444990038872,0.7551937103271484
45681,2,0.05609819293022156,0.040881235152482986,0.5192835330963135,0.008444124832749367,0.004984158091247082,0.005522339604794979,0.3647864758968353
45682,5,0.00499142799526453,0.0052347974851727486,0.009618647396564484,0.01244150660932064,0.005384890362620354,0.9560481309890747,0.006280590780079365
45683,1,0.2527141869068146,0.4933649003505707,0.1891220510005951,0.014002926647663116,0.002025300869718194,0.037140972912311554,0.011629685759544373
45684,3,0.015125120058655739,0.02012776955962181,0.09333677589893341,0.817358672618866,0.016905559226870537,0.01977710798382759,0.017369000241160393
45685,4,0.008088851347565651,0.15725363790988922,0.18733201920986176,0.0031595819164067507,0.6248055100440979,0.012544373981654644,0.006816054694354534
45686,4,0.0026814492885023355,0.050509143620729446,0.054794929921627045,0.005007370840758085,0.7078237533569336,0.005179114174097776,0.1740042269229889
45687,5,0.009066054597496986,0.005859400145709515,0.012285348027944565,0.01204569824039936,0.0075013292953372,0.9490981101989746,0.0041440194472670555
45688,2,0.017400803044438362,0.3364707827568054,0.45353609323501587,0.043471287935972214,0.07798412442207336,0.02046174742281437,0.0506751649081707
45689,4,0.005730961449444294,0.058359283953905106,0.006571582052856684,0.0047099413350224495,0.8977302312850952,0.005936049856245518,0.020962001755833626
45690,5,0.00015879755665082484,0.0006611234857700765,0.0005837305216118693,0.0005135380779393017,0.00041034683817997575,0.9973341226577759,0.0003384258016012609
45691,4,6.567109085153788e-05,8.686464570928365e-05,7.739958527963609e-05,3.161454151268117e-05,0.996846079826355,0.00014306223602034152,0.002749332692474127
45692,6,6.560771726071835e-05,6.518646841868758e-05,0.0008061532862484455,0.0003312063927296549,0.00036070513306185603,6.43215753370896e-05,0.9983068704605103
45693,5,0.002015921752899885,0.0024995035491883755,0.007633174769580364,0.004760590847581625,0.0500824935734272,0.9300237894058228,0.0029845659155398607
45694,5,0.00021765803103335202,0.01709011197090149,0.0011666479986160994,0.00045813675387762487,0.0017098458483815193,0.9789026975631714,0.000454860448371619
45695,2,0.04229241609573364,0.11332406103610992,0.3026631474494934,0.1379234492778778,0.12893642485141754,0.2342604696750641,0.04060005396604538
45696,5,0.00012783132842741907,0.0003400025307200849,0.0005528505425900221,0.0004142994584981352,0.0167066790163517,0.9817083477973938,0.0001499749778304249
45697,3,0.0568087175488472,0.027994472533464432,0.16329507529735565,0.6497829556465149,0.03474627807736397,0.0333540216088295,0.03401843458414078
45698,0,0.7249571084976196,0.12798932194709778,0.1383443921804428,0.00613839365541935,0.0010380562162026763,0.0004602700937539339,0.0010725149186328053
45699,5,0.0009210897842422128,0.0013459559995681047,0.007111131213605404,0.0016283085569739342,0.0013188389129936695,0.986751914024353,0.0009227162227034569
45700,3,0.0012279845541343093,0.0017505146097391844,0.0033520739525556564,0.991172194480896,0.0008585555478930473,0.0008275149157270789,0.0008111534407362342
45701,6,6.857818516436964e-05,4.298273415770382e-05,0.00024400984693784267,8.995842108561192e-06,0.0002485482254996896,5.8160418120678514e-05,0.99932861328125
45702,3,0.05104861781001091,0.20378637313842773,0.28107279539108276,0.2918795645236969,0.09186280518770218,0.03120650351047516,0.04914335533976555
45703,2,0.06515385210514069,0.09339644759893417,0.27821335196495056,0.211843341588974,0.09606920182704926,0.06813390552997589,0.18718984723091125
45704,0,0.8308408856391907,0.056464098393917084,0.0564020499587059,0.01836318150162697,0.01728975772857666,0.010148978792130947,0.010491077788174152
45705,4,7.197177910711616e-05,9.338517702417448e-05,0.00032749964157119393,6.935805140528828e-05,0.9990207552909851,0.00010369252413511276,0.00031334400409832597
45706,6,2.2750528216874955e-07,2.4000939902180107e-07,9.889398597806576e-07,3.176831739892805e-07,2.5628701223467942e-06,3.9691448705525545e-07,0.9999953508377075
45707,4,0.004968145862221718,0.00834927149116993,0.009122003801167011,0.0029889221768826246,0.9378167986869812,0.0021216385066509247,0.034633226692676544
45708,5,1.3412775388133014e-06,7.238240868900903e-07,2.440228286104684e-07,4.636747803488106e-07,0.00017580857092980295,0.99982088804245,5.298900305206189e-07
45709,1,0.03153499960899353,0.8385550379753113,0.0907423123717308,0.009077425114810467,0.018854156136512756,0.003978152759373188,0.007257831748574972
45710,4,0.007521137595176697,0.0016664571594446898,0.0048750112764537334,0.010924674570560455,0.940200686454773,0.0026465083938091993,0.0321655310690403
45711,6,0.0007919903146103024,0.0006744874408468604,0.004167971666902304,0.0016357613494619727,0.2864847779273987,0.0059379879385232925,0.7003070116043091
45712,3,0.003495308104902506,0.007471391465514898,0.03670331835746765,0.936755359172821,0.006569648627191782,0.004596990533173084,0.0044079916551709175
45713,3,0.00012459553545340896,0.00020130164921283722,0.0016758439596742392,0.9973534345626831,0.00025893579004332423,0.0002403904654784128,0.0001454945158911869
