index,topic_idx,0,1,2,3,4,5,6
45654,0,4.165656089782715,1.2730578184127808,1.6749242544174194,0.3876057267189026,0.09316809475421906,-2.5093891620635986,-2.9741158485412598
45655,3,-0.7349658012390137,-1.1808315515518188,2.171736478805542,6.6301422119140625,-0.6681984663009644,-1.3847700357437134,-0.21616573631763458
45656,2,1.133463978767395,0.6409860849380493,3.9653480052948,-1.1511400938034058,-2.1791536808013916,-3.6255412101745605,0.7156692147254944
45657,2,3.4792826175689697,0.5185368657112122,3.542128562927246,-1.0257291793823242,-1.5107771158218384,-3.109609842300415,-0.9631168246269226
45658,3,0.00041134090861305594,-0.5820407867431641,0.7720735669136047,7.527146339416504,0.27944517135620117,-0.9103755950927734,-0.7581307291984558
45659,2,1.3415477275848389,-1.236257791519165,3.94071888923645,3.602173328399658,-1.3298529386520386,-2.132871627807617,-1.9853788614273071
45660,5,-2.115799903869629,-2.731560468673706,-1.3358467817306519,-1.2171094417572021,0.24407006800174713,6.22466516494751,-0.38612592220306396
45661,3,-0.392692893743515,-0.7697184085845947,2.1272168159484863,6.569392204284668,-1.1801751852035522,-1.0489908456802368,-0.2659560441970825
45662,4,-0.5946004986763,-1.3941856622695923,1.3110299110412598,-2.7978312969207764,4.999969959259033,-2.6005091667175293,-0.9439253211021423
45663,1,-1.225607991218567,4.247575283050537,-1.4698044061660767,-2.2151827812194824,3.276228189468384,-1.6994197368621826,-1.0139896869659424
45664,4,-2.5915334224700928,-2.1872799396514893,1.512612223625183,-0.4080124497413635,5.525999069213867,-2.31909441947937,0.8157668113708496
45665,6,-1.9307423830032349,-2.1834466457366943,1.3703988790512085,-1.6792466640472412,-0.9429798126220703,-1.7773280143737793,5.897828102111816
45666,4,-2.2128822803497314,-1.218164086341858,-0.20887282490730286,-1.9970697164535522,6.511809349060059,-2.2638370990753174,0.6475813388824463
45667,5,-1.271500825881958,-2.044365406036377,-1.4040776491165161,-1.4973126649856567,-0.3135041296482086,6.678181171417236,-1.5543289184570312
45668,6,-1.1963874101638794,-1.6288965940475464,-0.8957662582397461,-1.3530648946762085,-0.1700381189584732,-1.592185378074646,6.486087799072266
45669,1,2.8851566314697266,5.358089923858643,0.9044546484947205,-1.82594633102417,-1.5582648515701294,-2.30185866355896,-3.101013660430908
45670,4,-1.9433624744415283,-2.0971691608428955,2.0691843032836914,1.2981314659118652,3.232569456100464,-2.461695432662964,1.1362777948379517
45671,2,-1.1803549528121948,-1.1152600049972534,5.828908920288086,-0.22123035788536072,-1.3339449167251587,-2.250742197036743,-1.4168635606765747
45672,4,-1.4632216691970825,0.3738996982574463,-0.826433539390564,-1.3676514625549316,6.408158302307129,-2.0103702545166016,-0.7829137444496155
45673,4,-2.1593880653381348,3.041863203048706,-1.0915472507476807,-2.3259096145629883,4.549182415008545,-2.160083293914795,-0.5547384023666382
45674,4,-2.196776866912842,-1.7667156457901,0.9925999641418457,-1.5851328372955322,6.303622245788574,-1.8547182083129883,-0.5318741202354431
45675,4,-2.3843445777893066,-1.55612313747406,1.8395894765853882,-1.18462073802948,5.50334358215332,-2.266077756881714,-0.49354273080825806
45676,0,4.2656121253967285,0.13982468843460083,2.378697633743286,-2.122267723083496,0.3925236761569977,-2.714045524597168,-2.059296131134033
45677,0,4.694583415985107,-0.20345604419708252,2.206812858581543,1.0979819297790527,0.19504062831401825,-2.7170538902282715,-2.3970537185668945
45678,0,5.526256084442139,1.7727099657058716,0.9888542294502258,-2.0535950660705566,-1.4999932050704956,-2.3423380851745605,-1.6363681554794312
45679,3,0.25831684470176697,0.07692626118659973,2.0853211879730225,6.963259220123291,-0.7257621884346008,-1.4487603902816772,-1.7315880060195923
45680,6,-2.375253200531006,-2.5030715465545654,1.7545937299728394,-2.54630184173584,-0.06976737082004547,-2.1262900829315186,5.447939395904541
45681,0,4.120660781860352,0.03668863698840141,2.6856908798217773,-1.4919703006744385,-2.1425087451934814,-3.1085939407348633,0.1802346557378769
45682,5,-2.220977783203125,-2.6660451889038086,-1.4137462377548218,-1.3173787593841553,0.3181746304035187,6.441321849822998,-0.6336936950683594
45683,2,1.4949562549591064,2.567532777786255,3.9370551109313965,-1.1612333059310913,-2.2935984134674072,-3.0927653312683105,-1.9547384977340698
45684,3,-0.6924389600753784,-0.8465884923934937,3.8764514923095703,5.966999530792236,-1.0539826154708862,-2.071444511413574,-0.36822789907455444
45685,4,-2.2253613471984863,2.545722723007202,0.4375181794166565,-3.426806926727295,2.9862024784088135,-2.979207754135132,0.45997586846351624
45686,4,-2.5361013412475586,0.25971561670303345,0.564337432384491,-3.0725607872009277,4.827194690704346,-2.3109898567199707,0.1912546157836914
45687,5,-2.0438084602355957,-2.3414456844329834,-1.027153730392456,-1.4972445964813232,-0.5652822256088257,6.44636869430542,-0.8729540109634399
45688,1,-1.8950186967849731,4.2017717361450195,2.433379650115967,-2.421943187713623,-1.97286856174469,-2.84309458732605,0.5527542233467102
45689,4,-2.332777738571167,0.8945324420928955,-1.1750260591506958,-2.8654279708862305,5.182991981506348,-2.1966004371643066,1.0707470178604126
45690,5,-1.903132438659668,-2.4646644592285156,-1.6848667860031128,-0.44427454471588135,1.8459919691085815,5.752993106842041,-1.0902973413467407
45691,4,-1.8412036895751953,-1.3316799402236938,-1.1685036420822144,-1.4112709760665894,6.439291000366211,-1.9609688520431519,1.3736673593521118
45692,6,-1.588560938835144,-1.0516923666000366,0.19738271832466125,-0.6455405354499817,-1.3976014852523804,-1.8839046955108643,5.974303722381592
45693,5,-1.6566241979599,-2.093855381011963,-1.7486931085586548,-0.6490371823310852,2.182814359664917,5.622985363006592,-1.870079517364502
45694,5,-2.1133193969726562,-1.9117511510849,-1.0283726453781128,-1.3696779012680054,-0.8717886209487915,6.1479668617248535,-0.614299476146698
45695,5,-1.4924620389938354,-2.421434164047241,-1.391713261604309,-0.6816383600234985,0.38386204838752747,6.294860363006592,-1.246201753616333
45696,5,-1.874658226966858,-2.228369951248169,-1.7035024166107178,-0.6666699647903442,2.7199885845184326,5.1783342361450195,-1.6574138402938843
45697,3,2.007603645324707,-0.45680102705955505,3.440314531326294,4.173678398132324,-0.5203749537467957,-2.5892064571380615,-2.3827567100524902
45698,0,4.444535732269287,1.8165181875228882,2.2111876010894775,0.4141937494277954,-1.945884108543396,-2.303697347640991,-3.091315269470215
45699,5,-2.5584442615509033,-2.2626736164093018,-0.6662188768386841,-1.3829689025878906,-0.14214231073856354,6.302452564239502,-1.3197535276412964
45700,3,-0.31927022337913513,-0.6631933450698853,1.6198813915252686,7.069815635681152,-0.26547908782958984,-1.2698560953140259,-0.47977951169013977
45701,6,-1.409911036491394,-1.6026877164840698,-0.7448119521141052,-1.4090209007263184,-0.18754364550113678,-1.6125025749206543,6.672385215759277
45702,1,-0.8017266392707825,6.606967926025391,-0.0370502732694149,-1.687361717224121,-0.8545628190040588,-1.7906113862991333,-1.4547780752182007
45703,6,-2.360597848892212,-2.260594129562378,3.2864766120910645,-1.7531001567840576,-0.4080844819545746,-2.3035595417022705,4.04355525970459
45704,0,4.750050067901611,2.404372453689575,0.7696213126182556,-2.099245309829712,0.6759272217750549,-2.370616912841797,-2.9475841522216797
45705,4,-1.9187287092208862,-1.8403805494308472,0.305753231048584,-1.7335294485092163,6.572627067565918,-2.048205852508545,0.053737469017505646
45706,6,-1.3374738693237305,-1.6657893657684326,-0.6859217882156372,-1.4311307668685913,-0.43781691789627075,-1.7720471620559692,6.655340671539307
45707,4,-2.27207088470459,-1.9479910135269165,0.840075671672821,-2.6823010444641113,5.444390296936035,-2.2304389476776123,1.0670586824417114
45708,5,-2.145055055618286,-2.7256271839141846,-1.3471020460128784,-1.1226537227630615,3.2503468990325928,4.704552173614502,-1.242530107498169
45709,1,0.8604595065116882,3.9026834964752197,3.281209945678711,-2.3968145847320557,-1.1713606119155884,-3.1374666690826416,-2.7259206771850586
45710,4,-1.8792644739151,-2.04325532913208,-0.21306568384170532,-1.7495923042297363,6.288779258728027,-2.0005531311035156,1.1265584230422974
45711,6,-1.9293490648269653,-2.539592981338501,-0.6623664498329163,-1.8808050155639648,1.9052857160568237,-1.7993522882461548,5.913417816162109
45712,3,-0.630954384803772,-0.9069893956184387,1.88007390499115,7.131606101989746,-0.7271618843078613,-1.1946015357971191,-0.28572624921798706
45713,3,-0.14007878303527832,-0.5548545122146606,1.4654192924499512,7.456602096557617,-0.3733849823474884,-0.915575385093689,-0.9599735736846924
45714,4,-1.8844897747039795,-1.4203156232833862,1.936562418937683,-2.587930917739868,4.738478660583496,-2.0016605854034424,-0.7242509126663208
45715,4,0.447759211063385,1.4474231004714966,-0.9213628768920898,-1.420267105102539,5.134500980377197,-2.1710398197174072,-1.8085904121398926
45716,4,-1.4395751953125,-1.5649503469467163,-0.4562166929244995,-1.4050252437591553,6.449497222900391,-2.164520740509033,0.5767260193824768
45717,4,-2.128006935119629,-2.0904624462127686,1.7203119993209839,-2.1227333545684814,4.198678970336914,-0.8874831795692444,-0.5917819142341614
45718,3,0.10016394406557083,-0.05302678421139717,0.7157926559448242,7.483180999755859,-0.5335692167282104,-0.6477014422416687,-0.7315249443054199
45719,1,-2.057694673538208,4.345432758331299,3.1491918563842773,-1.4102916717529297,-1.9580806493759155,-2.788933515548706,-0.2662281095981598
45720,5,-2.2767302989959717,-2.4982247352600098,-1.417371153831482,-0.8287577629089355,1.6644192934036255,5.899415969848633,-1.3363515138626099
45721,5,-1.6277939081192017,-2.5562522411346436,-1.614134669303894,-1.232161521911621,1.8872506618499756,5.704349994659424,-1.5674303770065308
45722,2,-1.04859459400177,0.9337193965911865,5.265743732452393,1.6588549613952637,-2.1088266372680664,-3.0717966556549072,-0.3177616596221924
45723,0,3.138948440551758,0.9930539727210999,0.08987805992364883,-0.7679420709609985,3.0080480575561523,-2.029742956161499,-3.096043348312378
45724,3,-0.4677087366580963,-0.4162958264350891,1.8587310314178467,7.029731750488281,-1.0062183141708374,-1.2364839315414429,-0.4001762270927429
45725,4,-1.9406709671020508,3.8345954418182373,-0.7163090705871582,-2.257819175720215,3.890606164932251,-1.9225596189498901,-1.324889898300171
45726,3,-0.4739125967025757,-0.1777995228767395,2.5247914791107178,7.130769729614258,-0.6676962375640869,-1.4698015451431274,-1.1402324438095093
45727,3,-0.5707518458366394,-1.0328755378723145,2.9277024269104004,6.025691032409668,-0.5293545126914978,-1.440421223640442,-0.9165153503417969
45728,0,3.8926758766174316,3.0228145122528076,2.5711960792541504,-1.9101793766021729,-1.02601158618927,-3.0525193214416504,-2.6562156677246094
45729,5,-2.285334825515747,-2.805349588394165,-0.9545363187789917,-1.6511964797973633,2.123826265335083,5.336551189422607,-1.5642257928848267
45730,1,-0.9057954549789429,6.670892238616943,-0.6662565469741821,-0.8557581901550293,-0.29547119140625,-1.3458529710769653,-1.8829878568649292
45731,1,3.3893489837646484,4.157740592956543,0.29847943782806396,-1.4514784812927246,0.7930347919464111,-2.468487024307251,-3.202394962310791
45732,1,-1.4791594743728638,5.435257911682129,2.1787874698638916,-1.8167963027954102,-1.6719824075698853,-2.469506025314331,-0.926766574382782
45733,2,3.3706908226013184,1.4214969873428345,4.144886016845703,-0.5004574060440063,-2.404550790786743,-3.0526492595672607,-2.178886651992798
45734,6,-2.078526735305786,-1.2577638626098633,0.5497806072235107,-2.539755344390869,-0.25786909461021423,-2.321437120437622,6.022370338439941
45735,1,-0.4244115352630615,6.7803568840026855,0.46801653504371643,-0.8195111751556396,-1.0006059408187866,-1.754144310951233,-2.4306068420410156
45736,5,-2.9917705059051514,-2.293470621109009,-0.47471484541893005,-1.547438144683838,-0.28709423542022705,6.117422580718994,-0.8284945487976074
45737,4,-2.0046353340148926,-2.192957639694214,0.015869230031967163,-1.1145851612091064,6.453278064727783,-2.051959753036499,0.9388407468795776
45738,6,-1.4730639457702637,-1.9393945932388306,1.2613654136657715,-1.0520341396331787,-1.3544515371322632,-1.8808013200759888,6.096364974975586
45739,5,-1.6119158267974854,-2.439406394958496,-1.879280924797058,-0.6339211463928223,2.530142068862915,5.316842555999756,-1.3112493753433228
45740,4,-2.0362708568573,-2.0779945850372314,-0.9507290720939636,-2.15322208404541,4.388364791870117,-2.0774483680725098,3.8042807579040527
45741,1,-0.6609021425247192,6.697770118713379,-0.4131580889225006,-1.1409072875976562,-1.2209898233413696,-1.1019014120101929,-2.003647804260254
45742,6,-2.0480666160583496,-1.6665074825286865,0.08900553733110428,-1.6401480436325073,-0.883832573890686,-1.4673515558242798,6.598703861236572
45743,1,-1.5611158609390259,4.131928443908691,3.5560014247894287,-1.9345399141311646,-1.5787714719772339,-2.9097721576690674,-0.9586527943611145
45744,5,-1.3859459161758423,-2.049504280090332,-1.5837416648864746,-1.1382224559783936,-0.25460919737815857,6.7159199714660645,-1.382930874824524
45745,5,-1.7366448640823364,-2.807365655899048,-1.6090548038482666,-1.3815231323242188,0.11056128144264221,6.291082859039307,-0.21208254992961884
45746,4,-2.4000802040100098,-1.535634160041809,0.0626479759812355,-2.5530271530151367,6.111109733581543,-2.148259401321411,1.0742206573486328
45747,1,-2.089938163757324,3.7928454875946045,1.0673584938049316,-3.0523900985717773,2.081134080886841,-3.004805326461792,-0.9158563017845154
45748,4,-2.5053701400756836,-2.8473846912384033,0.15979178249835968,-1.6993885040283203,5.006031513214111,-1.9949675798416138,3.168015956878662
45749,1,-0.3655552864074707,6.036242485046387,1.6428107023239136,-0.17904961109161377,-1.712990164756775,-1.7284306287765503,-2.338615894317627
45750,6,-1.3761605024337769,-2.6400794982910156,-0.3824000656604767,-1.6404829025268555,0.09824883937835693,-1.3503944873809814,6.343070983886719
45751,4,-2.9083354473114014,-0.3330342769622803,-1.1555571556091309,-2.5774943828582764,5.616350173950195,-1.466125726699829,1.1093981266021729
45752,0,3.6298580169677734,3.354299545288086,0.8158726692199707,-2.1426963806152344,0.40394526720046997,-2.3342721462249756,-3.090566635131836
45753,1,-0.20947061479091644,6.647928237915039,-0.07545869797468185,-1.704525351524353,-1.093597173690796,-1.2287405729293823,-2.3187270164489746
45754,5,-2.743896484375,-2.4258768558502197,-0.8849589824676514,-1.7082931995391846,0.09240315854549408,6.223186016082764,-0.8756210207939148
45755,5,-2.5062897205352783,-3.2892961502075195,-0.11245393007993698,-2.1060006618499756,-1.2480621337890625,3.7901036739349365,2.90470290184021
45756,4,-2.7378110885620117,-1.3656582832336426,2.6156463623046875,-1.0927425622940063,4.579073429107666,-1.3312188386917114,-1.0187705755233765
45757,4,-2.7442777156829834,-2.25309681892395,1.6155414581298828,-1.4951188564300537,5.446932792663574,-2.0330145359039307,0.7356208562850952
45758,5,-1.5707825422286987,-2.268278121948242,-2.0391159057617188,-1.1860758066177368,0.7225898504257202,6.504965782165527,-1.2738182544708252
45759,4,-2.069185256958008,-0.6516624689102173,0.08964093774557114,-2.0640125274658203,6.237186431884766,-1.4788224697113037,-0.8457591533660889
45760,3,-0.9051403403282166,-0.19463945925235748,2.773144245147705,6.610226631164551,-0.876171886920929,-1.5054126977920532,-0.5459842085838318
45761,4,-1.283085584640503,-2.272282123565674,1.5753542184829712,-2.589231014251709,5.284421920776367,-1.9727202653884888,-0.41585394740104675
