index,topic_idx,0,1,2,3,4,5,6
45654,2,0.27965599298477173,0.0979461520910263,0.3043815493583679,0.23924164474010468,0.029547426849603653,0.02955266647040844,0.01967458985745907
45655,3,0.034524548798799515,0.022350918501615524,0.039782170206308365,0.81388920545578,0.03901918604969978,0.0351337231695652,0.015300175175070763
45656,2,0.10471558570861816,0.12367279827594757,0.6302838921546936,0.05337526276707649,0.02995121106505394,0.021655980497598648,0.0363452285528183
45657,2,0.055096905678510666,0.07108503580093384,0.6922391653060913,0.07569967955350876,0.033799104392528534,0.02344420924782753,0.048635974526405334
45658,3,0.03597008064389229,0.023384524509310722,0.04171629250049591,0.8161444664001465,0.03598789870738983,0.03178830444812775,0.015008345246315002
45659,2,0.1943337768316269,0.10278066247701645,0.49461954832077026,0.1278718262910843,0.029606401920318604,0.025391437113285065,0.02539638616144657
45660,5,0.025460021570324898,0.012705336324870586,0.01745813712477684,0.02362329699099064,0.027484670281410217,0.8781819343566895,0.015086635015904903
45661,3,0.03482462838292122,0.024834472686052322,0.04825352132320404,0.8063225150108337,0.03848147392272949,0.03217373043298721,0.015109609812498093
45662,4,0.015910791233181953,0.011734134517610073,0.022308098152279854,0.024277105927467346,0.8526244759559631,0.026682179421186447,0.04646316543221474
45663,4,0.020561285316944122,0.04469075798988342,0.040892139077186584,0.027185915037989616,0.7486103177070618,0.02274647168815136,0.09531320631504059
45664,4,0.016949402168393135,0.012292382307350636,0.02567712962627411,0.025120195001363754,0.8483588695526123,0.02457599900662899,0.047026075422763824
45665,6,0.01578148826956749,0.02838318794965744,0.04889753833413124,0.01579584926366806,0.06446868181228638,0.022717542946338654,0.8039556741714478
45666,4,0.016840925440192223,0.011149078607559204,0.020825829356908798,0.02539834938943386,0.8532080054283142,0.025092702358961105,0.04748506098985672
45667,5,0.02695510908961296,0.012966888025403023,0.017704034224152565,0.023913180455565453,0.02723584696650505,0.8767591714859009,0.014465794898569584
45668,6,0.016377529129385948,0.02731472998857498,0.049275923520326614,0.01526296604424715,0.06584257632493973,0.024452293291687965,0.8014739751815796
45669,1,0.07006561756134033,0.7490195035934448,0.0743098258972168,0.025621861219406128,0.02481425553560257,0.018712222576141357,0.03745666891336441
45670,6,0.013563948683440685,0.02046956680715084,0.08755191415548325,0.020678458735346794,0.25646600127220154,0.02175384946167469,0.5795162916183472
