index,topic_idx,0,1,2,3,4,5,6
45654,2,0.3530002534389496,0.15338915586471558,0.36066654324531555,0.11504397541284561,0.007872679270803928,0.005107793025672436,0.004919678438454866
45655,3,0.0027845080476254225,0.0026717514265328646,0.008659174665808678,0.9774641394615173,0.003374198917299509,0.0028301950078457594,0.0022159800864756107
45656,2,0.2554437816143036,0.05265587568283081,0.6386323571205139,0.021027954295277596,0.012268302030861378,0.004148381762206554,0.01582339033484459
45657,2,0.13197702169418335,0.019041752442717552,0.7733602523803711,0.041623618453741074,0.0195880439132452,0.0047255088575184345,0.009683741256594658
45658,3,0.003281451528891921,0.0021468219347298145,0.010630630888044834,0.9757099747657776,0.003260311670601368,0.002665797248482704,0.0023051153402775526
45659,0,0.815671980381012,0.02375246025621891,0.09555462002754211,0.04711077734827995,0.007973861880600452,0.006618638057261705,0.003317710477858782
45660,5,0.0017638681456446648,0.001807685475796461,0.0025570231955498457,0.001893343636766076,0.004752741660922766,0.9850074648857117,0.0022178725339472294
45661,3,0.003331035142764449,0.0027482337318360806,0.012875591404736042,0.9693602323532104,0.006371397525072098,0.0022198008373379707,0.003093546023592353
45662,4,0.0017017469508573413,0.0016300641000270844,0.003674841020256281,0.0013293636729940772,0.9846134185791016,0.0016520052449777722,0.005398568697273731
45663,4,0.021203093230724335,0.1256130486726761,0.013196704909205437,0.00744794774800539,0.8137666583061218,0.005317579954862595,0.0134548619389534
45664,4,0.001518575823865831,0.0014176176628097892,0.008220753632485867,0.003423278219997883,0.970851480960846,0.0020435000769793987,0.012524810619652271
45665,6,0.0010618966771289706,0.0020592305809259415,0.011123339645564556,0.001504397951066494,0.007186454720795155,0.0016608743462711573,0.9754037857055664
45666,4,0.001772585790604353,0.001708636642433703,0.00450807623565197,0.0013357045827433467,0.9836089015007019,0.0010672718053683639,0.005998948123306036
45667,5,0.001876278780400753,0.0018653749721124768,0.002655680989846587,0.0019364551408216357,0.004926236812025309,0.9846851825714111,0.0020548049360513687
45668,6,0.0010928984265774488,0.0022932866122573614,0.009412195533514023,0.0017162193544209003,0.0060727959498763084,0.0026516218204051256,0.976760983467102
45669,1,0.012629768811166286,0.9619320034980774,0.015758436173200607,0.002179391449317336,0.003632158041000366,0.001462777960114181,0.002405368722975254
45670,6,0.0033289678394794464,0.00710347481071949,0.13576067984104156,0.05595947802066803,0.10195130109786987,0.005792201962321997,0.6901039481163025
45671,2,0.0032643768936395645,0.007861302234232426,0.958323061466217,0.006365074310451746,0.004711074288934469,0.0021640013437718153,0.017311137169599533
45672,4,0.004753175191581249,0.009796218946576118,0.005049911327660084,0.003162641078233719,0.9696528315544128,0.0016936302417889237,0.005891613196581602
45673,4,0.009596954099833965,0.058140162378549576,0.010976623743772507,0.005666483659297228,0.8960094451904297,0.00488982954993844,0.014720648527145386
45674,4,0.0019815468695014715,0.0015016780234873295,0.005873974412679672,0.001410327386111021,0.9827614426612854,0.0013605393469333649,0.0051105129532516
45675,4,0.008573092520236969,0.01923266425728798,0.05032902956008911,0.005011494737118483,0.9055837392807007,0.0016007613157853484,0.009669259190559387
45676,0,0.8939289450645447,0.02669362910091877,0.05217429995536804,0.008248455822467804,0.012529876083135605,0.0030976315028965473,0.0033272341825067997
45677,0,0.9276415705680847,0.024038981646299362,0.01954784244298935,0.01595766842365265,0.007669635582715273,0.003019722644239664,0.002124594524502754
45678,0,0.9372028112411499,0.029358189553022385,0.016622046008706093,0.00537723395973444,0.0056182448752224445,0.003821694292128086,0.001999773783609271
45679,3,0.00443059578537941,0.003992254845798016,0.029785724356770515,0.9534927606582642,0.0032298890873789787,0.002344983397051692,0.0027237040922045708
45680,6,0.0011220549931749701,0.002016807906329632,0.016161175444722176,0.0016709117917343974,0.007804859429597855,0.0013667322928085923,0.969857394695282
45681,2,0.1586846113204956,0.07256299257278442,0.7097851634025574,0.020213669165968895,0.007566825486719608,0.00413542240858078,0.02705121785402298
45682,5,0.002196305198594928,0.0017491444014012814,0.0032798382453620434,0.0022065103985369205,0.006671468261629343,0.9812817573547363,0.002614942379295826
45683,0,0.47988638281822205,0.4264944791793823,0.07416960597038269,0.006073333323001862,0.005929072853177786,0.003911718260496855,0.0035355559084564447
45684,3,0.003253412898629904,0.0029921794775873423,0.015196098946034908,0.9699351191520691,0.0037315741647034883,0.00244077667593956,0.0024509429931640625
45685,4,0.04230653494596481,0.10949613898992538,0.060721252113580704,0.007633708417415619,0.7680121660232544,0.0029957962688058615,0.008834388107061386
45686,4,0.001684431335888803,0.002023771172389388,0.004590426106005907,0.0015503463800996542,0.9810123443603516,0.0016355343395844102,0.007503272965550423
45687,5,0.0020960336551070213,0.0018726318376138806,0.002885682275518775,0.00277070514857769,0.004497761372476816,0.9836296439170837,0.00224755029194057
45688,2,0.003681374480947852,0.06730581820011139,0.6962277889251709,0.006235311273485422,0.019793042913079262,0.0031746786553412676,0.20358194410800934
45689,4,0.0018387667369097471,0.0018096051644533873,0.0034044841304421425,0.0013289004564285278,0.9846928119659424,0.0013328477507457137,0.005592527333647013
45690,5,0.0020027223508805037,0.001654451247304678,0.002991260727867484,0.00231549353338778,0.006699470337480307,0.981671154499054,0.0026654547546058893
45691,4,0.0014848539140075445,0.0014590923674404621,0.003929270431399345,0.0013525016838684678,0.9796028733253479,0.0013019596226513386,0.010869435034692287
45692,6,0.0010247130412608385,0.002155096735805273,0.012457110919058323,0.002003568923100829,0.005057771224528551,0.0022327692713588476,0.975068986415863
45693,5,0.0023690019734203815,0.002036646706983447,0.00334129948168993,0.002211919752880931,0.011001689359545708,0.9759621024131775,0.0030773128382861614
45694,5,0.0022788643836975098,0.003122315276414156,0.0033728578127920628,0.002486392855644226,0.004232222680002451,0.9825129508972168,0.00199440261349082
45695,5,0.002079242607578635,0.001838373951613903,0.003329046070575714,0.0021195707377046347,0.01002674363553524,0.9771528244018555,0.0034540987107902765
45696,5,0.00255541130900383,0.0019021779298782349,0.003542708232998848,0.0023487103171646595,0.011667575687170029,0.9748680591583252,0.0031153052113950253
45697,3,0.011777988635003567,0.005922906566411257,0.04447093978524208,0.9292252659797668,0.0037101826164871454,0.0025331738870590925,0.0023595266975462437
45698,0,0.8878998756408691,0.04888252168893814,0.04437553137540817,0.008520977571606636,0.004684151150286198,0.003349785227328539,0.002287133364006877
45699,5,0.0016051492420956492,0.0019281198037788272,0.002701709745451808,0.0017094052163884044,0.003943470306694508,0.9859719276428223,0.0021402304992079735
45700,3,0.0027722795493900776,0.0025865817442536354,0.009019116871058941,0.9768224358558655,0.0036434601061046124,0.002642562612891197,0.002513615880161524
45701,6,0.0010109987342730165,0.0020151750650256872,0.00969080813229084,0.0014978807885199785,0.007592726498842239,0.0018234059680253267,0.9763690233230591
45702,1,0.010650895535945892,0.9708430171012878,0.007369913626462221,0.002182024996727705,0.0043046604841947556,0.0019953190349042416,0.0026540723629295826
45703,6,0.0041587576270103455,0.0072511411271989346,0.22852785885334015,0.004517518449574709,0.016088008880615234,0.0017525235889479518,0.7377042174339294
45704,0,0.9176124334335327,0.04966090992093086,0.015590440481901169,0.00454704649746418,0.007175450678914785,0.003296342445537448,0.0021175516303628683
45705,4,0.0015254535246640444,0.0014452631585299969,0.003931306768208742,0.001403725822456181,0.9842496514320374,0.0013100337237119675,0.006134593393653631
45706,6,0.001073527499102056,0.001969674602150917,0.00883069820702076,0.0017596634570509195,0.006498522590845823,0.0018816502997651696,0.9779862761497498
45707,4,0.0016651747282594442,0.001551508205011487,0.004305051639676094,0.0011981604620814323,0.9819384813308716,0.001209565089084208,0.008132152259349823
45708,5,0.0027372429613023996,0.0023865550756454468,0.0040676286444067955,0.003118748776614666,0.017790086567401886,0.9657790660858154,0.004120747558772564
45709,1,0.014227136969566345,0.9330611824989319,0.03670777380466461,0.002560714725404978,0.008449118584394455,0.001438697800040245,0.0035554312635213137
45710,4,0.0016104115638881922,0.0015625213272869587,0.0036085236351937056,0.0014826004626229405,0.9779646396636963,0.0012911335797980428,0.012480141595005989
45711,6,0.0021092938259243965,0.003372809151187539,0.011846495792269707,0.0041723852045834064,0.23699823021888733,0.0032733518164604902,0.7382274270057678
45712,3,0.0031757703982293606,0.0026093421038240194,0.009043511934578419,0.9759530425071716,0.004441932775080204,0.002423731843009591,0.002352665876969695
45713,3,0.0033153467811644077,0.0024905907921493053,0.010422476567327976,0.9758216738700867,0.0032271379604935646,0.0025209817104041576,0.002201768569648266
45714,4,0.004308466799557209,0.0018829586915671825,0.009400269016623497,0.0018021330470219254,0.975660502910614,0.002486981451511383,0.004458714742213488
45715,4,0.004280319903045893,0.003947295714169741,0.0040319571271538734,0.002417906653136015,0.9802259206771851,0.0016146126436069608,0.0034819450229406357
45716,4,0.0020103014539927244,0.0019848134834319353,0.002961825579404831,0.0013681818963959813,0.9839521050453186,0.0015299057122319937,0.006192910950630903
45717,4,0.00380660779774189,0.003744774730876088,0.005567995365709066,0.012549341656267643,0.9632495641708374,0.0038110811728984118,0.007270676549524069
45718,3,0.004088149406015873,0.0030278542544692755,0.009749832563102245,0.9756646752357483,0.003143497509881854,0.0023369970731437206,0.00198896205984056
45719,1,0.014147582463920116,0.693427324295044,0.2700754702091217,0.005490488838404417,0.004107261076569557,0.004337451886385679,0.008414305746555328
